chaps_id,CalfID,entry_date,weight,hip_height,frame_score,back_fat,rib_eye,marbling,scrotum_circum,scrotum_date,pelvic_area,pelvic_date,status,notes,365_day_weight,stage
624,Y1150,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
625,Y1154,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
626,Y1157,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
627,Y1162,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
628,Y1163,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
629,Y1167,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
630,Y1170,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
631,Y1172,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
632,Y1176,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
633,Y1182,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
634,Y1185,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
635,Y1193,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
636,Y1199,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
637,Y1211,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
638,Y1221,,0,0,0,0,0,0,0,,0,,TRUE,SOLD 12/08/2011,0,R
639,YMS04,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
640,YMS05,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
641,YMS06,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
642,YMS07,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
643,YMS13,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
644,YMS21,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
645,YMSEarly,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
646,Z001,1990-10-18,500,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
647,Z002,1990-10-22,522,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
648,Z003,1990-10-25,377,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
649,Z005,1990-10-22,431,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
650,Z006,1990-10-25,545,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
651,Z007,1990-10-22,530,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
652,Z008,1990-10-18,486,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
653,Z009,1990-10-25,512,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
654,Z010,1990-10-25,410,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
655,Z011,1990-10-18,493,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
656,Z012,1990-10-25,492,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
657,Z013,1990-10-22,416,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
658,Z014,1990-10-18,415,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
659,Z015,1990-10-22,490,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
660,Z016,1990-10-25,494,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
661,Z017,1990-10-25,438,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
662,Z018,1990-10-25,433,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
663,Z019,1990-10-25,474,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
664,Z020,1990-10-25,430,0,0,0,0,0,0,02-Jan-00,0,02-Jan-00,FALSE,,0,R
665,Z2001,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
666,Z2003,2013-01-10,376,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,643.14,R
667,Z2005,2013-01-10,412,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,654.28,R
668,Z2012,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
669,Z2019,2013-01-10,440,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,677.91,R
670,Z2024,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
671,Z2025,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
672,Z2026,2013-01-10,418,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,675.8,R
673,Z2027,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
674,Z2030,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
675,Z2031,2013-01-10,372,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,650.23,R
676,Z2032,2013-01-10,464,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,759.13,R
677,Z2033,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
678,Z2034,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
679,Z2037,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
680,Z2042,2013-01-10,442,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,743.83,R
681,Z2043,2013-01-10,438,0,0,0,0,0,0,,0,,TRUE,FREE MARTIN,714.26,R
682,Z2046,2013-01-10,456,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,683.6,R
683,Z2047,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
684,Z2051,2013-01-10,384,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,681.57,R
685,Z2052,2013-01-10,360,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,596.35,R
686,Z2053,2013-01-10,380,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,676.68,R
687,Z2056,2013-01-10,410,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,713.66,R
688,Z2060,2013-01-10,366,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,642.56,R
689,Z2062,2013-01-10,364,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,628.42,R
690,Z2063,2013-01-10,474,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,778.34,R
691,Z2064,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
692,Z2070,2013-01-10,428,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,707.71,R
693,Z2072,2013-01-10,456,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,683.09,R
694,Z2075,2013-01-10,456,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,707.37,R
695,Z2081,2013-01-10,420,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,689.41,R
696,Z2085,2013-01-10,444,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,740.23,R
697,Z2086,2013-01-10,454,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,764.62,R
698,Z2091,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
699,Z2092,2013-01-10,506,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,792.78,R
700,Z2093,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
701,Z2096,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
702,Z2097,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
703,Z2098,2013-01-10,424,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,737.55,R
704,Z2099,2013-01-10,414,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,679.12,R
705,Z2103,2013-01-10,390,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,713.63,R
706,Z2104,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
707,Z2105,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
708,Z2112,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
709,Z2118,2013-01-10,408,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,693.5,R
710,Z2119,2013-01-10,426,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,676.56,R
711,Z2123,2013-01-10,414,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,616.53,R
712,Z2125,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
713,Z2127,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
714,Z2128,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
715,Z2131,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
716,Z2133,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
717,Z2134,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
718,Z2140,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
719,Z2144,2013-01-10,448,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,762.26,R
720,Z2145,2013-01-10,384,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,665.84,R
721,Z2151,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
722,Z2154,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
723,Z2155,2013-01-10,428,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,731.31,R
724,Z2157,2013-01-10,458,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,794,R
725,Z2161,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
726,Z2163,2013-01-10,390,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,639.66,R
727,Z2164,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
728,Z2171,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
729,Z2173,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
730,Z2176,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
731,Z2177,2013-01-10,430,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,736.82,R
732,Z2180,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
733,Z2181,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
734,Z2182,2013-01-10,412,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,745.46,R
735,Z2189,2013-01-10,322,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,583.91,R
736,Z2192,2013-01-10,392,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,649.67,R
737,Z2200,2013-01-10,334,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,657.5,R
738,Z2201,2013-01-10,422,0,0,0,0,0,0,,0,,TRUE,SPAY 05/03/2013,764.56,R
739,Z2208,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
740,Z2214,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
741,Z2222,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
742,ZMS06,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
743,ZMS07,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
744,ZMS09,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
745,ZMS11,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
746,ZMSNC2,,0,0,0,0,0,0,0,,0,,FALSE,,0,R
