chaps_id,entry_date,weight,hip_height,frame_score,back_fat,rib_eye,marbling,stage
110,,0,0,0,0,0,0,I
111,,0,0,0,0,0,0,I
112,,0,0,0,0,0,0,I
113,,0,0,0,0,0,0,I
114,,0,0,0,0,0,0,I
115,,0,0,0,0,0,0,I
116,,0,0,0,0,0,0,I
117,,0,0,0,0,0,0,I
118,,0,0,0,0,0,0,I
119,,0,0,0,0,0,0,I
120,,0,0,0,0,0,0,I
121,,0,0,0,0,0,0,I
122,,0,0,0,0,0,0,I
123,,0,0,0,0,0,0,I
124,,0,0,0,0,0,0,I
125,,0,0,0,0,0,0,I
126,,0,0,0,0,0,0,I
127,,0,0,0,0,0,0,I
128,,0,0,0,0,0,0,I
129,,0,0,0,0,0,0,I
130,,0,0,0,0,0,0,I
131,,0,0,0,0,0,0,I
132,,0,0,0,0,0,0,I
133,,0,0,0,0,0,0,I
134,,0,0,0,0,0,0,I
135,,0,0,0,0,0,0,I
136,,0,0,0,0,0,0,I
137,,0,0,0,0,0,0,I
138,,0,0,0,0,0,0,I
139,,0,0,0,0,0,0,I
140,,0,0,0,0,0,0,I
141,,0,0,0,0,0,0,I
142,,0,0,0,0,0,0,I
143,,0,0,0,0,0,0,I
144,,0,0,0,0,0,0,I
145,,0,0,0,0,0,0,I
146,,0,0,0,0,0,0,I
147,,0,0,0,0,0,0,I
148,,0,0,0,0,0,0,I
149,,0,0,0,0,0,0,I
150,,0,0,0,0,0,0,I
151,,0,0,0,0,0,0,I
152,,0,0,0,0,0,0,I
153,,0,0,0,0,0,0,I
154,,0,0,0,0,0,0,I
155,,0,0,0,0,0,0,I
156,,0,0,0,0,0,0,I
157,,0,0,0,0,0,0,I
158,,0,0,0,0,0,0,I
159,,0,0,0,0,0,0,I
160,,0,0,0,0,0,0,I
161,,0,0,0,0,0,0,I
162,,0,0,0,0,0,0,I
163,,0,0,0,0,0,0,I
164,,0,0,0,0,0,0,I
165,,0,0,0,0,0,0,I
166,,0,0,0,0,0,0,I
167,,0,0,0,0,0,0,I
168,,0,0,0,0,0,0,I
169,,0,0,0,0,0,0,I
170,,0,0,0,0,0,0,I
171,,0,0,0,0,0,0,I
172,,0,0,0,0,0,0,I
173,,0,0,0,0,0,0,I
174,,0,0,0,0,0,0,I
175,,0,0,0,0,0,0,I
176,,0,0,0,0,0,0,I
177,,0,0,0,0,0,0,I
178,,0,0,0,0,0,0,I
179,,0,0,0,0,0,0,I
180,,0,0,0,0,0,0,I
181,,0,0,0,0,0,0,I
182,,0,0,0,0,0,0,I
183,,0,0,0,0,0,0,I
184,,0,0,0,0,0,0,I
185,,0,0,0,0,0,0,I
186,,0,0,0,0,0,0,I
187,,0,0,0,0,0,0,I
188,,0,0,0,0,0,0,I
189,,0,0,0,0,0,0,I
190,,0,0,0,0,0,0,I
191,,0,0,0,0,0,0,I
192,,0,0,0,0,0,0,I
193,,0,0,0,0,0,0,I
194,,0,0,0,0,0,0,I
195,,0,0,0,0,0,0,I
196,08-May-14,500,0,0,0,0,0,I
197,,0,0,0,0,0,0,I
198,08-May-14,474,0,0,0,0,0,I
199,,0,0,0,0,0,0,I
200,08-May-14,742,0,0,0,0,0,I
201,,0,0,0,0,0,0,I
202,08-May-14,662,0,0,0,0,0,I
203,08-May-14,700,0,0,0,0,0,I
204,,0,0,0,0,0,0,I
205,,0,0,0,0,0,0,I
206,08-May-14,484,0,0,0,0,0,I
207,,0,0,0,0,0,0,I
208,08-May-14,722,0,0,0,0,0,I
209,,0,0,0,0,0,0,I
210,,0,0,0,0,0,0,I
211,,0,0,0,0,0,0,I
212,,0,0,0,0,0,0,I
213,08-May-14,668,0,0,0,0,0,I
214,,0,0,0,0,0,0,I
215,,0,0,0,0,0,0,I
216,,0,0,0,0,0,0,I
217,,0,0,0,0,0,0,I
218,,0,0,0,0,0,0,I
219,08-May-14,738,0,0,0,0,0,I
220,,0,0,0,0,0,0,I
221,08-May-14,762,0,0,0,0,0,I
222,,0,0,0,0,0,0,I
223,,0,0,0,0,0,0,I
224,,0,0,0,0,0,0,I
225,08-May-14,654,0,0,0,0,0,I
226,08-May-14,726,0,0,0,0,0,I
227,08-May-14,794,0,0,0,0,0,I
228,,0,0,0,0,0,0,I
229,,0,0,0,0,0,0,I
230,08-May-14,688,0,0,0,0,0,I
231,,0,0,0,0,0,0,I
232,08-May-14,694,0,0,0,0,0,I
233,,0,0,0,0,0,0,I
234,,0,0,0,0,0,0,I
235,,0,0,0,0,0,0,I
236,,0,0,0,0,0,0,I
237,08-May-14,498,0,0,0,0,0,I
238,,0,0,0,0,0,0,I
239,08-May-14,600,0,0,0,0,0,I
240,,0,0,0,0,0,0,I
241,08-May-14,526,0,0,0,0,0,I
242,,0,0,0,0,0,0,I
243,08-May-14,714,0,0,0,0,0,I
244,,0,0,0,0,0,0,I
245,,0,0,0,0,0,0,I
246,,0,0,0,0,0,0,I
247,08-May-14,714,0,0,0,0,0,I
248,08-May-14,664,0,0,0,0,0,I
249,08-May-14,660,0,0,0,0,0,I
250,,0,0,0,0,0,0,I
251,08-May-14,666,0,0,0,0,0,I
252,08-May-14,648,0,0,0,0,0,I
253,,0,0,0,0,0,0,I
254,08-May-14,728,0,0,0,0,0,I
255,08-May-14,616,0,0,0,0,0,I
256,,0,0,0,0,0,0,I
257,,0,0,0,0,0,0,I
258,08-May-14,616,0,0,0,0,0,I
259,08-May-14,612,0,0,0,0,0,I
260,08-May-14,730,0,0,0,0,0,I
261,,0,0,0,0,0,0,I
262,,0,0,0,0,0,0,I
263,,0,0,0,0,0,0,I
264,,0,0,0,0,0,0,I
265,,0,0,0,0,0,0,I
266,,0,0,0,0,0,0,I
267,08-May-14,806,0,0,0,0,0,I
268,08-May-14,802,0,0,0,0,0,I
269,08-May-14,656,0,0,0,0,0,I
270,,0,0,0,0,0,0,I
271,08-May-14,596,0,0,0,0,0,I
272,08-May-14,724,0,0,0,0,0,I
273,,0,0,0,0,0,0,I
274,08-May-14,604,0,0,0,0,0,I
275,08-May-14,440,0,0,0,0,0,I
276,,0,0,0,0,0,0,I
277,08-May-14,670,0,0,0,0,0,I
278,08-May-14,672,0,0,0,0,0,I
279,,0,0,0,0,0,0,I
280,,0,0,0,0,0,0,I
281,,0,0,0,0,0,0,I
282,,0,0,0,0,0,0,I
283,,0,0,0,0,0,0,I
284,,0,0,0,0,0,0,I
285,,0,0,0,0,0,0,I
286,,0,0,0,0,0,0,I
287,,0,0,0,0,0,0,I
288,,0,0,0,0,0,0,I
289,,0,0,0,0,0,0,I
290,,0,0,0,0,0,0,I
291,,0,0,0,0,0,0,I
292,,0,0,0,0,0,0,I
293,,0,0,0,0,0,0,I
294,,0,0,0,0,0,0,I
295,,0,0,0,0,0,0,I
296,,0,0,0,0,0,0,I
297,,0,0,0,0,0,0,I
298,,0,0,0,0,0,0,I
299,,0,0,0,0,0,0,I
300,,0,0,0,0,0,0,I
301,,0,0,0,0,0,0,I
302,,0,0,0,0,0,0,I
303,,0,0,0,0,0,0,I
304,,0,0,0,0,0,0,I
305,,0,0,0,0,0,0,I
306,,0,0,0,0,0,0,I
307,,0,0,0,0,0,0,I
308,,0,0,0,0,0,0,I
309,,0,0,0,0,0,0,I
310,,0,0,0,0,0,0,I
311,,0,0,0,0,0,0,I
312,,0,0,0,0,0,0,I
313,,0,0,0,0,0,0,I
314,,0,0,0,0,0,0,I
315,,0,0,0,0,0,0,I
316,,0,0,0,0,0,0,I
317,,0,0,0,0,0,0,I
318,,0,0,0,0,0,0,I
319,,0,0,0,0,0,0,I
320,,0,0,0,0,0,0,I
321,,0,0,0,0,0,0,I
322,,0,0,0,0,0,0,I
323,,0,0,0,0,0,0,I
324,,0,0,0,0,0,0,I
325,,0,0,0,0,0,0,I
326,,0,0,0,0,0,0,I
327,,0,0,0,0,0,0,I
328,,0,0,0,0,0,0,I
329,,0,0,0,0,0,0,I
330,,0,0,0,0,0,0,I
331,,0,0,0,0,0,0,I
332,,0,0,0,0,0,0,I
333,,0,0,0,0,0,0,I
334,,0,0,0,0,0,0,I
335,,0,0,0,0,0,0,I
336,,0,0,0,0,0,0,I
337,,0,0,0,0,0,0,I
338,,0,0,0,0,0,0,I
339,,0,0,0,0,0,0,I
340,,0,0,0,0,0,0,I
341,,0,0,0,0,0,0,I
342,,0,0,0,0,0,0,I
343,,0,0,0,0,0,0,I
344,,0,0,0,0,0,0,I
345,,0,0,0,0,0,0,I
346,,0,0,0,0,0,0,I
347,,0,0,0,0,0,0,I
348,,0,0,0,0,0,0,I
349,,0,0,0,0,0,0,I
350,,0,0,0,0,0,0,I
351,,0,0,0,0,0,0,I
352,,0,0,0,0,0,0,I
353,,0,0,0,0,0,0,I
354,,0,0,0,0,0,0,I
355,,0,0,0,0,0,0,I
356,,0,0,0,0,0,0,I
357,,0,0,0,0,0,0,I
358,,0,0,0,0,0,0,I
359,,0,0,0,0,0,0,I
360,,0,0,0,0,0,0,I
361,,0,0,0,0,0,0,I
362,,0,0,0,0,0,0,I
363,,0,0,0,0,0,0,I
364,,0,0,0,0,0,0,I
365,,0,0,0,0,0,0,I
366,,0,0,0,0,0,0,I
367,,0,0,0,0,0,0,I
368,,0,0,0,0,0,0,I
369,,0,0,0,0,0,0,I
370,,0,0,0,0,0,0,I
371,,0,0,0,0,0,0,I
372,,0,0,0,0,0,0,I
373,,0,0,0,0,0,0,I
374,,0,0,0,0,0,0,I
375,,0,0,0,0,0,0,I
376,,0,0,0,0,0,0,I
377,,0,0,0,0,0,0,I
378,,0,0,0,0,0,0,I
379,,0,0,0,0,0,0,I
380,,0,0,0,0,0,0,I
381,,0,0,0,0,0,0,I
382,,0,0,0,0,0,0,I
383,,0,0,0,0,0,0,I
384,,0,0,0,0,0,0,I
385,,0,0,0,0,0,0,I
386,,0,0,0,0,0,0,I
387,,0,0,0,0,0,0,I
388,,0,0,0,0,0,0,I
389,,0,0,0,0,0,0,I
390,,0,0,0,0,0,0,I
391,,0,0,0,0,0,0,I
392,,0,0,0,0,0,0,I
393,,0,0,0,0,0,0,I
394,,0,0,0,0,0,0,I
395,,0,0,0,0,0,0,I
396,,0,0,0,0,0,0,I
397,,0,0,0,0,0,0,I
398,,0,0,0,0,0,0,I
399,,0,0,0,0,0,0,I
400,,0,0,0,0,0,0,I
401,,0,0,0,0,0,0,I
402,,0,0,0,0,0,0,I
403,,0,0,0,0,0,0,I
404,,0,0,0,0,0,0,I
405,,0,0,0,0,0,0,I
406,,0,0,0,0,0,0,I
407,,0,0,0,0,0,0,I
408,,0,0,0,0,0,0,I
409,,0,0,0,0,0,0,I
410,,0,0,0,0,0,0,I
411,,0,0,0,0,0,0,I
412,,0,0,0,0,0,0,I
413,,0,0,0,0,0,0,I
414,,0,0,0,0,0,0,I
415,,0,0,0,0,0,0,I
416,,0,0,0,0,0,0,I
417,,0,0,0,0,0,0,I
418,,0,0,0,0,0,0,I
419,,0,0,0,0,0,0,I
420,,0,0,0,0,0,0,I
421,,0,0,0,0,0,0,I
422,,0,0,0,0,0,0,I
423,,0,0,0,0,0,0,I
424,,0,0,0,0,0,0,I
425,,0,0,0,0,0,0,I
426,,0,0,0,0,0,0,I
427,,0,0,0,0,0,0,I
428,,0,0,0,0,0,0,I
429,,0,0,0,0,0,0,I
430,,0,0,0,0,0,0,I
431,,0,0,0,0,0,0,I
432,,0,0,0,0,0,0,I
433,,0,0,0,0,0,0,I
434,,0,0,0,0,0,0,I
435,,0,0,0,0,0,0,I
436,,0,0,0,0,0,0,I
437,,0,0,0,0,0,0,I
438,,0,0,0,0,0,0,I
439,,0,0,0,0,0,0,I
440,,0,0,0,0,0,0,I
441,,0,0,0,0,0,0,I
442,,0,0,0,0,0,0,I
443,,0,0,0,0,0,0,I
444,,0,0,0,0,0,0,I
445,,0,0,0,0,0,0,I
446,,0,0,0,0,0,0,I
447,,0,0,0,0,0,0,I
448,,0,0,0,0,0,0,I
449,,0,0,0,0,0,0,I
450,,0,0,0,0,0,0,I
451,,0,0,0,0,0,0,I
452,,0,0,0,0,0,0,I
453,,0,0,0,0,0,0,I
454,,0,0,0,0,0,0,I
455,,0,0,0,0,0,0,I
456,,0,0,0,0,0,0,I
457,,0,0,0,0,0,0,I
458,,0,0,0,0,0,0,I
459,,0,0,0,0,0,0,I
460,,0,0,0,0,0,0,I
461,,0,0,0,0,0,0,I
462,,0,0,0,0,0,0,I
463,,0,0,0,0,0,0,I
464,,0,0,0,0,0,0,I
465,,0,0,0,0,0,0,I
466,,0,0,0,0,0,0,I
467,,0,0,0,0,0,0,I
468,,0,0,0,0,0,0,I
469,,0,0,0,0,0,0,I
470,,0,0,0,0,0,0,I
471,,0,0,0,0,0,0,I
472,,0,0,0,0,0,0,I
473,,0,0,0,0,0,0,I
474,,0,0,0,0,0,0,I
475,,0,0,0,0,0,0,I
476,,0,0,0,0,0,0,I
477,,0,0,0,0,0,0,I
478,,0,0,0,0,0,0,I
479,,0,0,0,0,0,0,I
480,,0,0,0,0,0,0,I
481,,0,0,0,0,0,0,I
482,,0,0,0,0,0,0,I
483,,0,0,0,0,0,0,I
484,,0,0,0,0,0,0,I
485,,0,0,0,0,0,0,I
486,,0,0,0,0,0,0,I
487,,0,0,0,0,0,0,I
488,,0,0,0,0,0,0,I
489,,0,0,0,0,0,0,I
490,,0,0,0,0,0,0,I
491,,0,0,0,0,0,0,I
492,,0,0,0,0,0,0,I
493,,0,0,0,0,0,0,I
494,,0,0,0,0,0,0,I
495,,0,0,0,0,0,0,I
496,,0,0,0,0,0,0,I
497,,0,0,0,0,0,0,I
498,,0,0,0,0,0,0,I
499,,0,0,0,0,0,0,I
500,,0,0,0,0,0,0,I
501,,0,0,0,0,0,0,I
502,,0,0,0,0,0,0,I
503,,0,0,0,0,0,0,I
504,,0,0,0,0,0,0,I
505,,0,0,0,0,0,0,I
506,,0,0,0,0,0,0,I
507,,0,0,0,0,0,0,I
508,,0,0,0,0,0,0,I
509,,0,0,0,0,0,0,I
510,,0,0,0,0,0,0,I
511,,0,0,0,0,0,0,I
512,,0,0,0,0,0,0,I
513,,0,0,0,0,0,0,I
514,,0,0,0,0,0,0,I
515,,0,0,0,0,0,0,I
516,,0,0,0,0,0,0,I
517,,0,0,0,0,0,0,I
518,,0,0,0,0,0,0,I
519,,0,0,0,0,0,0,I
520,,0,0,0,0,0,0,I
521,,0,0,0,0,0,0,I
522,,0,0,0,0,0,0,I
523,,0,0,0,0,0,0,I
524,,0,0,0,0,0,0,I
525,,0,0,0,0,0,0,I
526,,0,0,0,0,0,0,I
527,,0,0,0,0,0,0,I
528,,0,0,0,0,0,0,I
529,,0,0,0,0,0,0,I
530,,0,0,0,0,0,0,I
531,,0,0,0,0,0,0,I
532,,0,0,0,0,0,0,I
533,,0,0,0,0,0,0,I
534,,0,0,0,0,0,0,I
535,,0,0,0,0,0,0,I
536,,0,0,0,0,0,0,I
537,,0,0,0,0,0,0,I
538,,0,0,0,0,0,0,I
539,,0,0,0,0,0,0,I
540,,0,0,0,0,0,0,I
541,,0,0,0,0,0,0,I
542,,0,0,0,0,0,0,I
543,,0,0,0,0,0,0,I
544,,0,0,0,0,0,0,I
545,,0,0,0,0,0,0,I
546,,0,0,0,0,0,0,I
547,,0,0,0,0,0,0,I
548,,0,0,0,0,0,0,I
549,,0,0,0,0,0,0,I
550,,0,0,0,0,0,0,I
551,,0,0,0,0,0,0,I
552,,0,0,0,0,0,0,I
553,,0,0,0,0,0,0,I
554,,0,0,0,0,0,0,I
555,,0,0,0,0,0,0,I
556,,0,0,0,0,0,0,I
557,,0,0,0,0,0,0,I
558,,0,0,0,0,0,0,I
559,,0,0,0,0,0,0,I
560,,0,0,0,0,0,0,I
561,,0,0,0,0,0,0,I
562,,0,0,0,0,0,0,I
563,,0,0,0,0,0,0,I
564,,0,0,0,0,0,0,I
565,,0,0,0,0,0,0,I
566,,0,0,0,0,0,0,I
567,,0,0,0,0,0,0,I
568,,0,0,0,0,0,0,I
569,,0,0,0,0,0,0,I
570,,0,0,0,0,0,0,I
571,,0,0,0,0,0,0,I
572,,0,0,0,0,0,0,I
573,,0,0,0,0,0,0,I
574,,0,0,0,0,0,0,I
575,,0,0,0,0,0,0,I
576,,0,0,0,0,0,0,I
577,,0,0,0,0,0,0,I
578,,0,0,0,0,0,0,I
579,,0,0,0,0,0,0,I
580,,0,0,0,0,0,0,I
581,,0,0,0,0,0,0,I
582,,0,0,0,0,0,0,I
583,,0,0,0,0,0,0,I
584,,0,0,0,0,0,0,I
585,,0,0,0,0,0,0,I
586,,0,0,0,0,0,0,I
587,,0,0,0,0,0,0,I
588,,0,0,0,0,0,0,I
589,,0,0,0,0,0,0,I
590,,0,0,0,0,0,0,I
591,,0,0,0,0,0,0,I
592,,0,0,0,0,0,0,I
593,,0,0,0,0,0,0,I
594,,0,0,0,0,0,0,I
595,,0,0,0,0,0,0,I
596,,0,0,0,0,0,0,I
597,,0,0,0,0,0,0,I
598,,0,0,0,0,0,0,I
599,,0,0,0,0,0,0,I
600,,0,0,0,0,0,0,I
601,,0,0,0,0,0,0,I
602,,0,0,0,0,0,0,I
603,,0,0,0,0,0,0,I
604,,0,0,0,0,0,0,I
605,,0,0,0,0,0,0,I
606,,0,0,0,0,0,0,I
607,,0,0,0,0,0,0,I
608,,0,0,0,0,0,0,I
609,,0,0,0,0,0,0,I
610,,0,0,0,0,0,0,I
611,,0,0,0,0,0,0,I
612,,0,0,0,0,0,0,I
613,,0,0,0,0,0,0,I
614,,0,0,0,0,0,0,I
615,,0,0,0,0,0,0,I
616,,0,0,0,0,0,0,I
617,,0,0,0,0,0,0,I
618,,0,0,0,0,0,0,I
619,,0,0,0,0,0,0,I
620,,0,0,0,0,0,0,I
621,,0,0,0,0,0,0,I
622,,0,0,0,0,0,0,I
623,,0,0,0,0,0,0,I
624,,0,0,0,0,0,0,I
625,,0,0,0,0,0,0,I
626,,0,0,0,0,0,0,I
627,,0,0,0,0,0,0,I
628,,0,0,0,0,0,0,I
629,,0,0,0,0,0,0,I
630,,0,0,0,0,0,0,I
631,,0,0,0,0,0,0,I
632,,0,0,0,0,0,0,I
633,,0,0,0,0,0,0,I
634,,0,0,0,0,0,0,I
635,,0,0,0,0,0,0,I
636,,0,0,0,0,0,0,I
637,,0,0,0,0,0,0,I
638,,0,0,0,0,0,0,I
639,,0,0,0,0,0,0,I
640,,0,0,0,0,0,0,I
641,,0,0,0,0,0,0,I
642,,0,0,0,0,0,0,I
643,,0,0,0,0,0,0,I
644,,0,0,0,0,0,0,I
645,,0,0,0,0,0,0,I
646,,0,0,0,0,0,0,I
647,,0,0,0,0,0,0,I
648,,0,0,0,0,0,0,I
649,,0,0,0,0,0,0,I
650,,0,0,0,0,0,0,I
651,,0,0,0,0,0,0,I
652,,0,0,0,0,0,0,I
653,,0,0,0,0,0,0,I
654,,0,0,0,0,0,0,I
655,,0,0,0,0,0,0,I
656,,0,0,0,0,0,0,I
657,,0,0,0,0,0,0,I
658,,0,0,0,0,0,0,I
659,,0,0,0,0,0,0,I
660,,0,0,0,0,0,0,I
661,,0,0,0,0,0,0,I
662,,0,0,0,0,0,0,I
663,,0,0,0,0,0,0,I
664,,0,0,0,0,0,0,I
665,,0,0,0,0,0,0,I
666,24-Apr-13,570,0,0,0,0,0,I
667,24-Apr-13,574,0,0,0,0,0,I
668,,0,0,0,0,0,0,I
669,24-Apr-13,634,0,0,0,0,0,I
670,,0,0,0,0,0,0,I
671,,0,0,0,0,0,0,I
672,24-Apr-13,626,0,0,0,0,0,I
673,,0,0,0,0,0,0,I
674,,0,0,0,0,0,0,I
675,24-Apr-13,526,0,0,0,0,0,I
676,24-Apr-13,690,0,0,0,0,0,I
677,,0,0,0,0,0,0,I
678,,0,0,0,0,0,0,I
679,,0,0,0,0,0,0,I
680,24-Apr-13,706,0,0,0,0,0,I
681,24-Apr-13,590,0,0,0,0,0,I
682,24-Apr-13,640,0,0,0,0,0,I
683,,0,0,0,0,0,0,I
684,24-Apr-13,588,0,0,0,0,0,I
685,24-Apr-13,504,0,0,0,0,0,I
686,24-Apr-13,560,0,0,0,0,0,I
687,24-Apr-13,644,0,0,0,0,0,I
688,24-Apr-13,528,0,0,0,0,0,I
689,24-Apr-13,542,0,0,0,0,0,I
690,24-Apr-13,662,0,0,0,0,0,I
691,,0,0,0,0,0,0,I
692,24-Apr-13,618,0,0,0,0,0,I
693,24-Apr-13,640,0,0,0,0,0,I
694,24-Apr-13,716,0,0,0,0,0,I
695,24-Apr-13,626,0,0,0,0,0,I
696,24-Apr-13,644,0,0,0,0,0,I
697,24-Apr-13,678,0,0,0,0,0,I
698,,0,0,0,0,0,0,I
699,24-Apr-13,718,0,0,0,0,0,I
700,,0,0,0,0,0,0,I
701,,0,0,0,0,0,0,I
702,,0,0,0,0,0,0,I
703,24-Apr-13,638,0,0,0,0,0,I
704,24-Apr-13,596,0,0,0,0,0,I
705,24-Apr-13,582,0,0,0,0,0,I
706,,0,0,0,0,0,0,I
707,,0,0,0,0,0,0,I
708,,0,0,0,0,0,0,I
709,24-Apr-13,556,0,0,0,0,0,I
710,24-Apr-13,614,0,0,0,0,0,I
711,24-Apr-14,566,0,0,0,0,0,I
712,,0,0,0,0,0,0,I
713,,0,0,0,0,0,0,I
714,,0,0,0,0,0,0,I
715,,0,0,0,0,0,0,I
716,,0,0,0,0,0,0,I
717,,0,0,0,0,0,0,I
718,,0,0,0,0,0,0,I
719,24-Apr-13,668,0,0,0,0,0,I
720,24-Apr-13,580,0,0,0,0,0,I
721,,0,0,0,0,0,0,I
722,,0,0,0,0,0,0,I
723,24-Apr-13,654,0,0,0,0,0,I
724,24-Apr-13,652,0,0,0,0,0,I
725,,0,0,0,0,0,0,I
726,24-Apr-13,548,0,0,0,0,0,I
727,,0,0,0,0,0,0,I
728,,0,0,0,0,0,0,I
729,,0,0,0,0,0,0,I
730,,0,0,0,0,0,0,I
731,24-Apr-13,606,0,0,0,0,0,I
732,,0,0,0,0,0,0,I
733,,0,0,0,0,0,0,I
734,24-Apr-13,592,0,0,0,0,0,I
735,24-Apr-13,450,0,0,0,0,0,I
736,24-Apr-13,554,0,0,0,0,0,I
737,24-Apr-13,504,0,0,0,0,0,I
738,24-Apr-13,620,0,0,0,0,0,I
739,,0,0,0,0,0,0,I
740,,0,0,0,0,0,0,I
741,,0,0,0,0,0,0,I
742,,0,0,0,0,0,0,I
743,,0,0,0,0,0,0,I
744,,0,0,0,0,0,0,I
745,,0,0,0,0,0,0,I
746,,0,0,0,0,0,0,I
